date,sentiment_score,volume
2022-11-17,-0.0255,2164
2022-11-18,-0.0325,2232
2022-11-19,-0.0352,1682
2022-11-20,-0.0309,1549
2022-11-21,-0.0384,1150
2022-11-22,-0.0264,1717
2022-11-23,-0.0384,1473
2022-11-24,-0.023,1012
2022-11-25,-0.0372,1954
2022-11-26,-0.0436,3096
2022-11-27,-0.0223,3111
2022-11-28,-0.0297,1551
2022-11-29,-0.0388,1051
2022-11-30,-0.0331,1216
2022-12-01,-0.0229,769
2022-12-02,-0.0301,664
2022-12-03,-0.0344,912
2022-12-04,-0.0392,780
2022-12-05,-0.0357,647
2022-12-06,-0.0596,678
2022-12-07,-0.0234,272
2022-12-08,0.014,2
2022-12-09,0.0368,5
2022-12-10,-0.0319,1
2022-12-11,-0.0689,77
2022-12-12,-0.0101,2028
2022-12-13,-0.0449,1345
2022-12-14,-0.0263,644
2022-12-15,-0.0152,695
2022-12-16,-0.0249,713
2022-12-17,-0.0327,712
2022-12-18,-0.0387,864
2022-12-19,-0.0242,850
2022-12-20,-0.0364,895
2022-12-21,-0.0332,670
2022-12-22,-0.0274,576
2022-12-23,-0.0197,221
2022-12-24,-0.0113,161
2022-12-25,-0.0274,276
2022-12-26,-0.0232,458
2022-12-27,-0.0301,733
2022-12-28,-0.0216,589
2022-12-29,-0.0388,737
2022-12-30,-0.0323,490
2022-12-31,-0.043,545
