date,sentiment_score,volume
2022-10-23,-0.0222,3117
2022-10-24,-0.0195,3942
2022-10-25,-0.0199,6150
2022-10-26,-0.0153,5880
2022-10-27,-0.0229,6644
2022-10-28,-0.0317,5322
2022-10-29,-0.0101,3660
2022-10-30,-0.0321,4751
2022-10-31,-0.0308,3622
2022-11-01,-0.024,3164
2022-11-02,-0.0219,3785
2022-11-03,-0.0198,7439
2022-11-04,-0.0296,10354
2022-11-05,-0.0272,7754
2022-11-06,-0.0344,11922
2022-11-07,-0.0331,18507
2022-11-08,-0.022,19309
2022-11-09,-0.0246,16221
2022-11-10,-0.0262,18687
2022-11-11,-0.0287,18119
2022-11-12,-0.0272,12202
2022-11-13,-0.0238,11034
2022-11-14,-0.0237,11650
2022-11-15,-0.0258,9935
2022-11-16,-0.0245,7972
2022-11-17,-0.0286,9442
2022-11-18,-0.0247,7722
2022-11-19,-0.0197,7454
2022-11-20,-0.0291,7691
2022-11-21,-0.0269,4367
2022-11-22,-0.0218,5044
2022-11-23,-0.0247,5818
2022-11-24,-0.002,4915
2022-11-25,-0.0386,5639
2022-11-26,-0.0417,7934
2022-11-27,-0.0305,7205
2022-11-28,-0.0326,5296
2022-11-29,-0.0238,6437
2022-11-30,-0.0234,4504
2022-12-01,-0.0364,3786
2022-12-02,-0.0236,3837
2022-12-03,-0.0309,3391
2022-12-04,-0.0283,4796
2022-12-05,-0.0204,4663
2022-12-06,-0.0296,4503
2022-12-07,-0.0216,1702
2022-12-08,-0.0047,16
2022-12-09,-0.0017,29
2022-12-10,0.0095,125
2022-12-11,-0.0425,600
2022-12-12,-0.0226,6457
2022-12-13,-0.0207,5304
2022-12-14,-0.0129,4452
2022-12-15,-0.0242,4057
2022-12-16,-0.0228,5340
2022-12-17,-0.0226,3839
2022-12-18,-0.0267,3563
2022-12-19,-0.0287,3838
2022-12-20,-0.0318,3183
2022-12-21,-0.0382,4276
2022-12-22,-0.0238,4678
2022-12-23,-0.0184,1649
2022-12-24,0.0059,1530
2022-12-25,-0.0355,3714
2022-12-26,-0.0342,4021
2022-12-27,-0.0387,4764
2022-12-28,-0.0349,4748
2022-12-29,-0.0184,7520
2022-12-30,-0.0199,4768
2022-12-31,-0.026,3182
